CRATER_ID,LAT_CIRC_IMG,LON_CIRC_IMG,LAT_ELLI_IMG,LON_ELLI_IMG,DIAM_CIRC_IMG,DIAM_CIRC_SD_IMG,DIAM_ELLI_MAJOR_IMG,DIAM_ELLI_MINOR_IMG,DIAM_ELLI_ECCEN_IMG,DIAM_ELLI_ELLIP_IMG,DIAM_ELLI_ANGLE_IMG,LAT_ELLI_SD_IMG,LON_ELLI_SD_IMG,DIAM_ELLI_MAJOR_SD_IMG,DIAM_ELLI_MINOR_SD_IMG,DIAM_ELLI_ANGLE_SD_IMG,DIAM_ELLI_ECCEN_SD_IMG,DIAM_ELLI_ELLIP_SD_IMG,ARC_IMG,PTS_RIM_IMG
04-1-086650,42.4252,284.811,42.4256,284.811,2.14929,0.0594791,2.29855,2.00648,0.48784,1.14556,108.525,0.000372202,0.000345485,0.0222585,0.0185864,3.8952,0.0209322,0.0153514,0.780924,15
04-1-086651,42.3787,284.742,42.3787,284.742,1.36213,0.0214203,1.3962,1.33412,0.294874,1.04653,111.006,0.000191459,0.000237896,0.014471,0.0121057,10.6393,0.042654,0.0144163,1,16
04-1-086654,42.3501,284.567,42.35,284.568,1.4773,0.0315882,1.55722,1.3887,0.452463,1.12135,57.4223,0.000223549,0.00028863,0.0165342,0.016372,4.41055,0.0278869,0.0177912,1,15
04-1-086657,42.5579,284.637,42.558,284.637,1.58119,0.0576547,1.69092,1.45332,0.511161,1.16349,72.2219,0.000437949,0.000591648,0.0323477,0.0319237,6.42398,0.0420957,0.0338906,1,15
04-1-086658,43.1714,285.384,43.1713,285.384,1.87914,0.04067,1.95601,1.79586,0.396288,1.08917,54.1786,0.000256242,0.0003515,0.0192504,0.0189977,5.48114,0.0307343,0.0157372,1,21
04-1-086659,42.992,285.551,42.992,285.551,1.23535,0.015176,1.25348,1.21612,0.242326,1.03072,154.808,0.000156783,0.000212533,0.0117786,0.011707,13.9868,0.0522539,0.0138657,1,13
04-1-086661,42.9509,285.531,42.9508,285.531,1.07055,0.0293126,1.13126,1.00048,0.466736,1.13071,81.1215,0.000270419,0.000358072,0.0203089,0.020513,6.66725,0.0456691,0.0308143,1,10
04-1-086662,43.017,285.296,43.017,285.296,1.20557,0.0224627,1.22493,1.18383,0.256866,1.03472,63.3779,0.000247964,0.00030559,0.0181564,0.0179402,19.2125,0.0770806,0.021934,1,13
04-1-086663,42.843,285.442,42.8435,285.443,2.09391,0.105106,2.39035,1.80162,0.657208,1.32677,87.1654,0.000363988,0.000423855,0.0251097,0.0217518,2.05702,0.0138332,0.0212331,0.842396,16
04-1-086664,42.7604,285.445,42.7604,285.445,1.24563,0.0247926,1.30681,1.18714,0.418047,1.10081,74.1218,0.000288035,0.000369295,0.0213096,0.0194066,8.30486,0.04558,0.0254174,1,11
04-1-086667,42.6787,285.473,42.6786,285.473,1.40438,0.0293775,1.50167,1.31258,0.48578,1.14406,84.395,0.00017776,0.000212214,0.0130702,0.0113847,3.08738,0.0193256,0.0140578,1,15
04-1-086668,42.6108,285.42,42.6108,285.42,1.01603,0.0173178,1.05732,0.975079,0.386668,1.08434,76.4796,0.000170556,0.000211241,0.0125696,0.0116604,6.83928,0.0370888,0.0182843,1,10
04-1-086670,42.7103,285.242,42.7102,285.242,1.6363,0.0246703,1.66567,1.60468,0.268122,1.03801,92.023,0.000344498,0.000448566,0.025461,0.0242467,19.2514,0.0743997,0.0223103,1,15
04-1-086671,42.8157,285.177,42.8156,285.176,2.06138,0.0415572,2.17388,1.94802,0.443844,1.11594,76.2187,0.000188446,0.000236774,0.0137712,0.0130088,2.7971,0.016653,0.0102719,1,24
04-1-086672,42.7341,285.11,42.734,285.11,1.21229,0.0217797,1.27781,1.15371,0.429888,1.10756,87.1868,0.000172802,0.00020746,0.012846,0.0112367,4.52185,0.0265431,0.0155029,1,13
04-1-086673,42.7121,285.04,42.712,285.04,1.34136,0.0370028,1.42983,1.25236,0.482531,1.14171,91.9465,0.000277578,0.000344543,0.0203754,0.0188176,5.16354,0.0329239,0.0236431,1,15
04-1-086678,42.7874,284.596,42.7872,284.596,1.18217,0.0381956,1.28625,1.08173,0.541038,1.18906,79.6076,0.000345295,0.000393691,0.0260874,0.0224238,5.11905,0.0379121,0.0344842,1,15
04-1-086679,42.8635,284.435,42.8634,284.435,1.39842,0.0289007,1.45421,1.33839,0.391091,1.08654,86.7781,0.000227977,0.000300392,0.0167605,0.0164903,6.69814,0.0365411,0.0183314,1,17
04-1-086680,42.8978,284.443,42.8959,284.442,1.24115,0.0473514,1.43848,1.16651,0.585141,1.23315,89.1705,0.000572983,0.000318666,0.0422362,0.0144041,3.59419,0.0357974,0.039279,0.740264,12
04-1-086681,42.629,284.724,42.6289,284.724,1.17846,0.0185603,1.2288,1.12464,0.402923,1.09262,82.347,0.000186014,0.000241386,0.0137322,0.013529,5.97467,0.0341351,0.0179402,1,14
04-1-086682,42.8327,284.903,42.8328,284.905,1.09431,0.0223063,1.16074,0.926436,0.60247,1.25291,93.351,9.66512E-05,0.000181634,0.0074865,0.0114192,1.37684,0.0147094,0.0174298,0.71742,12
04-1-086683,42.1183,283.79,42.1183,283.79,1.2313,0.0362261,1.28217,1.1803,0.390644,1.08632,31.2248,0.000329647,0.000453695,0.0252215,0.0231675,11.4477,0.0602806,0.0301876,1,14
04-1-086684,42.5204,283.973,42.5204,283.973,1.51738,0.0339569,1.64797,1.37179,0.554157,1.20133,61.8823,0.000104289,0.000146977,0.00827238,0.0081394,1.27894,0.00971796,0.00933667,0.855201,13
04-1-086685,42.7394,283.975,42.7394,283.974,1.5003,0.042036,1.58522,1.42529,0.43771,1.1122,89.986,0.00042889,0.000503962,0.0314964,0.0265702,8.88004,0.050319,0.030302,1,13
04-1-086686,42.8177,283.975,42.8175,283.976,1.13911,0.0362881,1.22747,1.01722,0.559673,1.20669,77.8837,0.000267705,0.000388338,0.0209937,0.0228809,4.13576,0.0346741,0.0340978,0.78951,10
04-1-086687,42.7213,283.635,42.7216,283.635,3.71343,0.129058,3.93195,3.51761,0.446821,1.11779,149.456,0.000615159,0.000932814,0.0540747,0.0440667,5.23655,0.0333219,0.0207942,1,39
04-1-086688,42.6942,283.439,42.6942,283.439,2.27095,0.0453902,2.34554,2.19499,0.352498,1.06859,99.7248,0.000269186,0.000355188,0.019929,0.0189666,6.20822,0.030107,0.0129496,1,25
04-1-086689,42.6278,283.545,42.6277,283.545,1.54902,0.0520824,1.69577,1.39999,0.564284,1.21127,102.954,0.000304367,0.000375341,0.02286,0.0206478,3.3223,0.0241347,0.0242025,1,16
04-1-086690,42.5281,283.459,42.528,283.458,1.22796,0.0556272,1.39965,1.06339,0.650209,1.31621,102.656,0.0003892,0.000434512,0.0285341,0.0237884,3.62472,0.0268691,0.0398369,1,12
04-1-086691,42.119,283.63,42.1191,283.63,1.17612,0.0258916,1.24517,1.10786,0.456488,1.12394,85.7591,0.00022607,0.000278145,0.0170631,0.0156855,5.31832,0.0341694,0.0221459,1,11
04-1-086693,42.0046,283.902,42.0039,283.903,1.15655,0.0331842,1.29074,1.0481,0.583636,1.2315,90.2277,0.000456963,0.000426301,0.0335301,0.0227166,5.33702,0.038222,0.0416642,0.799053,10
04-1-086695,41.8921,283.707,41.8922,283.707,1.04089,0.026534,1.10896,0.955981,0.506822,1.16002,84.8121,0.000241862,0.000320417,0.0171843,0.0179888,5.55193,0.035742,0.0282771,1,12
04-1-086696,41.8451,283.73,41.8453,283.73,2.29019,0.0778695,2.50753,2.06055,0.569858,1.21692,75.0288,0.000221485,0.000266391,0.0156136,0.0147119,1.69638,0.0112258,0.0115286,0.921878,25
04-1-086697,41.8089,283.905,41.8088,283.905,1.84819,0.0325409,1.92237,1.76612,0.394911,1.08847,87.0303,0.000282462,0.000370163,0.0207333,0.0206835,6.27375,0.0340279,0.0173295,1,15
04-1-086698,42.1406,283.317,42.1424,283.317,4.51607,0.0834075,4.78313,4.2516,0.458151,1.12502,154.904,0.000362188,0.00131686,0.0437063,0.0385291,3.8721,0.0221936,0.0144783,0.68229,27
04-1-086699,42.0908,283.214,42.091,283.214,2.13337,0.063038,2.29897,1.98669,0.503209,1.15719,139.791,0.000304887,0.000312179,0.0193532,0.0160358,3.35886,0.0173078,0.0134959,0.807694,18
04-1-086700,42.1547,283.173,42.1563,283.17,4.07964,0.0818409,4.27886,3.62645,0.530753,1.1799,46.6073,0.00021683,0.000628059,0.0193794,0.028534,1.86874,0.0122868,0.010712,0.447375,23
04-1-086701,42.187,283.094,42.1869,283.094,1.66685,0.0331061,1.72633,1.60778,0.364191,1.07374,101.727,0.000302846,0.000381763,0.0225195,0.0209826,8.54507,0.0439462,0.0198129,1,14
04-1-086702,42.0275,283.077,42.0275,283.077,1.28555,0.0484741,1.36445,1.20398,0.470514,1.13328,99.1635,0.0004862,0.000579507,0.035929,0.0326377,9.71465,0.062539,0.042829,1,12
04-1-086703,42.0617,283.097,42.062,283.097,2.46129,0.0548641,2.59608,2.28919,0.471648,1.13406,116.149,0.000332989,0.000297458,0.0157397,0.0193408,3.36002,0.0171436,0.0117931,0.733867,15
04-1-086704,41.9507,283.199,41.9506,283.199,1.46318,0.0359025,1.54619,1.3695,0.464212,1.12902,119.169,0.000199439,0.000273226,0.0139205,0.0142106,4.3721,0.0232166,0.0155103,1,12
04-1-086705,41.989,282.948,41.989,282.948,1.14064,0.0475436,1.24561,1.02468,0.568577,1.21561,78.5902,0.000424747,0.000526861,0.0311696,0.0294669,6.36645,0.0453706,0.0463395,1,10
04-1-086706,41.9124,282.904,41.9123,282.904,2.39399,0.0312451,2.40347,2.37049,0.165083,1.01391,62.5314,0.000237564,0.000610833,0.017504,0.0337301,34.059,0.0941895,0.016207,0.743433,19
04-1-086707,41.9266,282.842,41.9264,282.843,2.07294,0.0567576,2.17321,1.91755,0.470576,1.13332,75.3527,0.000413537,0.00062064,0.033222,0.0399027,5.13145,0.0427201,0.0292634,0.776873,17
04-1-086708,42.0913,282.65,42.0913,282.65,1.42342,0.0501888,1.50116,1.34357,0.446022,1.11729,66.5967,0.000349528,0.000496523,0.0260889,0.0247922,8.51314,0.0455258,0.0283212,0.850352,14
04-1-086709,42.1134,282.57,42.1132,282.57,1.34204,0.0357684,1.44216,1.25376,0.494174,1.15027,93.7644,0.000294054,0.000338079,0.0216046,0.0181998,5.05413,0.0319033,0.0239945,1,13
04-1-086710,42.0751,282.421,42.0751,282.421,2.33379,0.0358428,2.38915,2.26495,0.318229,1.05484,100.907,0.000263829,0.000375899,0.0202337,0.0222142,7.11528,0.0365963,0.0136689,0.882234,19
04-1-086711,42.1105,282.268,42.1104,282.27,1.90451,0.0413311,1.98867,1.74715,0.477649,1.13824,93.8137,0.00013936,0.000256406,0.0103733,0.0149021,2.1762,0.0161561,0.0113801,0.758458,14
04-1-086712,42.3184,282.514,42.3187,282.514,1.07911,0.0529783,1.23467,0.936025,0.652116,1.31905,80.8536,0.000398425,0.000413914,0.0293825,0.0224111,4.02255,0.0297528,0.0445286,1,12
04-1-086713,42.2008,282.57,42.2007,282.568,2.35,0.0796097,2.54371,2.04115,0.596742,1.24621,115.671,0.000252479,0.000613015,0.0198209,0.0275694,2.7183,0.0168255,0.0194325,0.728374,18
04-1-086714,42.3307,282.386,42.3306,282.385,1.17251,0.052841,1.26294,1.09238,0.501856,1.15613,88.2791,0.000552144,0.000609497,0.0402639,0.0321538,10.444,0.0646853,0.0501661,1,13
04-1-086715,42.3487,282.332,42.3487,282.332,1.2961,0.0316193,1.40997,1.18795,0.538642,1.18689,98.4885,0.000313655,0.000357226,0.0230174,0.0195966,4.53582,0.0305856,0.0275457,1,12
04-1-086716,42.4446,283.038,42.4417,283.041,4.40063,0.111968,4.61695,3.921,0.527971,1.17749,46.2643,0.000599315,0.000458093,0.0225033,0.0364134,2.20037,0.0143275,0.0123497,0.737572,30
04-1-086717,42.32,282.99,42.32,282.99,5.03287,0.112395,5.32118,4.71744,0.462652,1.12798,38.9044,0.000397726,0.000406394,0.0232397,0.0233308,2.22119,0.0112087,0.00744243,0.830361,40
04-1-086718,42.4707,282.658,42.4708,282.658,1.4409,0.0468236,1.54955,1.32574,0.517694,1.16882,97.417,0.000254251,0.000320238,0.0189721,0.0179355,3.71694,0.0257994,0.0213267,1,15
04-1-086720,42.6492,282.492,42.6491,282.492,1.20071,0.0387507,1.28266,1.12007,0.487288,1.14516,115.532,0.00034479,0.000430351,0.0261794,0.0232333,6.91849,0.0455389,0.0333246,1,14
04-1-086723,42.6624,282.593,42.6624,282.593,1.25401,0.0452554,1.35336,1.16111,0.51374,1.16557,110.427,0.000371178,0.000467483,0.0283428,0.0244648,6.41354,0.0425643,0.0346266,1,12
04-1-086724,42.7033,282.434,42.7031,282.434,1.24656,0.0246,1.34234,1.1591,0.504367,1.15809,108.691,0.000242333,0.000291724,0.0181154,0.0155972,4.32519,0.0281733,0.0220706,1,13
04-1-086725,42.7332,282.36,42.7333,282.36,1.08699,0.0413381,1.18018,1.00411,0.525475,1.17535,102.054,0.000361415,0.000406502,0.0262572,0.0219767,6.61253,0.0429928,0.0366819,1,12
04-1-086728,42.5542,281.597,42.5542,281.597,2.87221,0.0740239,2.99819,2.73399,0.410459,1.09664,96.0703,0.000368575,0.000493067,0.0265065,0.0264866,4.94386,0.0265699,0.0143829,0.914922,25
04-1-086729,42.4912,281.56,42.491,281.56,1.24583,0.0309527,1.33115,1.15844,0.492593,1.14908,87.6318,0.000390374,0.000502613,0.0273459,0.0251108,8.37221,0.0459159,0.0343166,0.805592,10
04-1-086730,42.1694,281.175,42.1694,281.175,2.15424,0.030705,2.18332,2.12392,0.231684,1.02797,136.94,0.000311189,0.000432665,0.0238466,0.02199,19.1112,0.0614703,0.0154705,1,22
04-1-086732,42.3448,281.49,42.345,281.49,1.05993,0.0575897,1.19246,0.920575,0.635629,1.29535,87.9248,0.000468844,0.000565842,0.0328495,0.030238,6.0429,0.040195,0.0555307,1,9
04-1-086734,42.0905,281.921,42.0919,281.921,1.68937,0.0444609,1.85094,1.60375,0.499263,1.15413,78.2332,0.000657112,0.000483315,0.0516898,0.0263122,5.15668,0.0487033,0.0373814,0.779122,13
04-1-086735,42.6233,281.863,42.624,281.863,3.21607,0.0655342,3.35646,3.12781,0.362775,1.0731,121.652,0.000493397,0.000473529,0.03891,0.0238511,5.91128,0.0332152,0.0148901,0.793073,23
04-1-086736,42.3985,282.15,42.3985,282.15,1.50436,0.0360316,1.52971,1.47829,0.257108,1.03479,138.312,0.000325456,0.000463618,0.0260464,0.023152,22.5865,0.084031,0.0239391,0.88398,16
04-1-086737,42.3701,282.205,42.3701,282.205,1.10923,0.0405929,1.20548,1.01187,0.543534,1.19135,91.4734,0.000360759,0.000429114,0.0268365,0.0240227,5.92497,0.0421885,0.0387734,1,11
04-1-086738,42.5096,281.354,42.5095,281.354,1.97473,0.056389,2.09839,1.84413,0.477141,1.13788,108.576,0.000333611,0.000438688,0.0249832,0.0237332,4.43325,0.0283789,0.0199495,1,19
04-1-086740,42.634,281.183,42.6339,281.183,1.16124,0.0337551,1.23778,1.08552,0.4805,1.14026,93.7026,0.000270117,0.00032879,0.0203588,0.01844,5.6173,0.0378482,0.0269617,1,12
04-1-086742,42.4709,280.55,42.4709,280.55,1.39876,0.0225372,1.43548,1.32917,0.377656,1.07998,96.798,0.000165108,0.000325839,0.0122803,0.0187772,6.01525,0.0374941,0.0178362,0.765219,12
04-1-086743,42.5644,280.531,42.5643,280.532,1.48335,0.0265154,1.55115,1.35352,0.48846,1.14602,91.0164,0.000181723,0.000322356,0.0137864,0.0191657,3.18531,0.0260602,0.0191594,0.76892,14
04-1-086744,42.6681,280.479,42.6681,280.479,1.53699,0.0247795,1.58499,1.48582,0.348176,1.06675,128.741,0.000190354,0.000384121,0.0147892,0.0145583,10.1832,0.0341494,0.0144333,0.76108,12
04-1-086745,42.5739,280.222,42.5739,280.222,2.17861,0.0327455,2.22182,2.13582,0.275537,1.04027,138.23,0.000292951,0.000401657,0.0225012,0.0209326,11.9171,0.0472648,0.0146607,1,19
04-1-086746,42.2392,280.278,42.2391,280.278,1.70213,0.0297117,1.77464,1.62858,0.397285,1.08969,93.3263,0.000247862,0.00031469,0.0183949,0.0174762,5.63612,0.0316266,0.0162577,1,17
04-1-086747,41.8749,280.811,41.8749,280.812,1.76692,0.024803,1.80113,1.71455,0.30631,1.0505,85.3132,0.000186387,0.000309156,0.0141709,0.0181555,7.74953,0.0390269,0.0138582,0.812778,16
04-1-086748,41.8507,280.935,41.8507,280.935,1.55602,0.0170974,1.57153,1.53082,0.226131,1.02659,64.0855,0.000196306,0.000450436,0.0150196,0.0227785,23.8805,0.0742073,0.0181551,0.764456,14
04-1-086749,41.757,281.034,41.7565,281.035,1.76712,0.0443316,1.84174,1.64828,0.446145,1.11737,70.0633,0.000381979,0.000518301,0.0255838,0.0327877,6.68718,0.0435575,0.0271098,0.77688,16
04-1-086750,41.8556,280.881,41.8558,280.884,1.56883,0.0690397,1.67506,1.2711,0.65128,1.3178,111.337,0.00014656,0.000351323,0.0104795,0.0184478,1.70878,0.0139735,0.020827,0.700548,11
04-1-086752,42.0204,280.615,42.0204,280.615,1.03802,0.0125497,1.04893,1.02653,0.205543,1.02182,25.5903,0.000177728,0.000239754,0.0135681,0.0130871,27.258,0.0846276,0.0185582,1,11
04-1-086753,42.7534,280.56,42.7533,280.56,1.27257,0.0354257,1.33765,1.2048,0.434477,1.11027,104.874,0.000329091,0.000419401,0.0246942,0.0233509,8.0446,0.0499771,0.0297181,1,12
04-1-086754,42.3662,281.133,42.3663,281.134,1.21898,0.0343553,1.27099,1.14341,0.436671,1.11158,129.393,0.000315046,0.000433016,0.022868,0.0263999,7.86829,0.0542509,0.0325373,0.792479,14
04-1-086755,42.6516,280.404,42.6518,280.404,1.36258,0.0245012,1.41599,1.32334,0.355785,1.07001,113.606,0.000433319,0.000745704,0.0372184,0.0223842,17.4766,0.076732,0.033445,0.703661,12
04-1-086757,42.5265,280.086,42.5264,280.086,1.14456,0.0317991,1.2269,1.06753,0.492866,1.14929,95.4734,0.000390859,0.000464501,0.0283328,0.0246592,8.20288,0.0501728,0.0375389,1,12
04-1-086760,42.1963,280.001,42.1962,280.001,2.47451,0.0649511,2.51814,2.42601,0.268014,1.03797,117.901,0.000441494,0.00061069,0.0337512,0.0313576,17.2759,0.0644848,0.0193275,1,25
04-1-086763,41.9232,280.193,41.9232,280.192,1.11859,0.0269026,1.19264,1.05323,0.46917,1.13236,103.957,0.000201439,0.000237361,0.0147109,0.0126218,4.85961,0.0285869,0.0194741,1,13
04-1-086769,42.1611,280.116,42.1611,280.116,1.54708,0.0372826,1.61028,1.45564,0.427609,1.10624,98.8998,0.000301755,0.000445436,0.0226967,0.0268046,6.55786,0.0443146,0.0256532,0.825859,14
04-1-087185,44.2651,280.12,44.2651,280.119,1.26688,0.0478502,1.40751,1.12821,0.597904,1.24756,97.8293,0.000197955,0.000235597,0.0143391,0.0122322,2.3349,0.0159873,0.0185604,1,13
04-1-087187,44.0212,280.055,44.0212,280.055,3.03926,0.0490628,3.15518,2.9161,0.381851,1.08199,84.5628,0.000218829,0.000293873,0.016073,0.015988,3.11447,0.0167414,0.00809759,1,29
04-1-087188,43.9267,280.109,43.9268,280.108,2.62493,0.0861271,2.85075,2.38302,0.548837,1.19627,93.3649,0.000194618,0.000251763,0.0140678,0.0134275,1.41017,0.00953636,0.0089602,1,24
04-1-087190,44.0959,280.244,44.0958,280.244,1.36861,0.0311014,1.45372,1.27039,0.486134,1.14432,69.6284,0.000154186,0.000179531,0.00943211,0.00946145,3.07531,0.0155167,0.011303,0.794501,12
04-1-087211,43.8254,280.308,43.8253,280.308,2.58188,0.026218,2.62717,2.55358,0.235025,1.02882,3.88521,0.000175856,0.000355541,0.0200898,0.0128065,9.44423,0.0367607,0.00940832,0.806365,27
04-1-087214,43.558,280.38,43.5578,280.38,1.09862,0.0491977,1.20708,0.996195,0.564708,1.21169,94.5344,0.000443416,0.000501207,0.0319378,0.0258977,6.7809,0.0447385,0.0449453,1,13
04-1-087224,43.2156,280.258,43.2156,280.258,1.14608,0.0362722,1.19561,1.09555,0.400454,1.09133,71.2046,0.000361041,0.000477877,0.0266639,0.0246701,12.753,0.0664508,0.0345872,1,12
04-1-087226,42.8948,280.538,42.8948,280.537,1.13565,0.0365909,1.20789,1.0656,0.470877,1.13353,116.164,0.000359275,0.000456275,0.0260261,0.0225965,9.25201,0.049967,0.0342682,1,12
04-1-087227,43.0005,280.704,43.0005,280.704,1.55867,0.0483244,1.66895,1.44954,0.495627,1.15136,121.101,0.00027943,0.000371199,0.0213219,0.0194337,4.35106,0.0281866,0.0213223,1,14
04-1-087228,43.4223,280.799,43.4271,280.798,4.2934,0.0993451,4.81051,4.10985,0.519703,1.17048,109.044,0.00103644,0.00053887,0.0716691,0.0255979,2.66819,0.0226794,0.0189009,0.762877,29
04-1-087229,43.4954,280.8,43.4967,280.8,3.22896,0.0385376,3.27303,3.10232,0.318736,1.05503,175.922,0.00052114,0.000417345,0.0199913,0.0403581,6.12245,0.0405083,0.0151623,0.741673,21
04-1-087230,43.6057,280.853,43.6057,280.854,2.64285,0.08905,2.77926,2.49713,0.438993,1.11298,123.87,0.000486829,0.000711307,0.0377752,0.0361164,6.17515,0.0364984,0.0220898,0.894794,22
04-1-087231,43.6722,280.894,43.6715,280.898,2.04564,0.101399,2.20011,1.70199,0.633681,1.29267,86.5435,0.000441235,0.000793873,0.0324894,0.0467146,3.22408,0.0294345,0.040289,0.732066,14
04-1-087233,43.8433,281.012,43.8421,281.011,3.80697,0.099377,4.12511,3.52553,0.519205,1.17007,89.18,0.000561632,0.00060636,0.0435885,0.0340761,2.63038,0.0201463,0.016756,0.87215,35
04-1-087237,43.876,281.316,43.876,281.316,1.11987,0.032333,1.15645,1.07653,0.365306,1.07424,110.906,0.000347487,0.000474789,0.0249901,0.0253494,15.2586,0.075813,0.0343328,1,12
04-1-087243,43.7054,282.16,43.7054,282.16,1.38415,0.0252142,1.41913,1.34572,0.31746,1.05455,101.774,0.000258978,0.000354858,0.0193901,0.0189671,12.1381,0.0556033,0.0207009,1,17
04-1-087245,43.5551,282.078,43.5551,282.077,1.2941,0.0252848,1.36131,1.2309,0.427101,1.10595,103.64,0.000110016,0.000135025,0.00795287,0.00711329,2.85621,0.0157303,0.00908799,1,15
04-1-087246,43.2567,281.988,43.2567,281.988,1.76111,0.0501991,1.8917,1.64659,0.492296,1.14886,99.1789,0.000294711,0.000341683,0.021631,0.0177045,3.9556,0.0241561,0.0180324,1,19
04-1-087248,42.9624,281.93,42.9626,281.93,1.20109,0.0384872,1.29635,1.1032,0.525151,1.17508,95.2431,0.000220414,0.000276226,0.0162015,0.0150878,3.78008,0.0255494,0.0217702,1,14
04-1-087252,43.0416,281.418,43.0421,281.419,1.8936,0.0798251,2.11933,1.58065,0.666142,1.3408,111.376,0.000493283,0.00109704,0.039689,0.035364,4.03394,0.0243634,0.0391196,0.68744,14
04-1-087253,42.8883,281.29,42.8883,281.29,1.54976,0.0545473,1.67118,1.4261,0.521343,1.17186,85.9159,0.000397985,0.000484694,0.0291357,0.0264145,5.32975,0.0355293,0.029808,1,16
04-1-087255,43.4676,281.519,43.4676,281.519,1.66318,0.0395246,1.72613,1.59621,0.380615,1.08139,100.686,0.000248922,0.000334829,0.0183919,0.0180078,6.53449,0.0348641,0.0167809,1,18
04-1-087256,43.5486,281.481,43.5486,281.481,1.02574,0.0240082,1.07326,0.972983,0.422055,1.10306,83.3225,0.00018009,0.000243617,0.0136164,0.013568,5.94785,0.0367115,0.0207954,1,12
04-1-087258,43.5211,281.162,43.521,281.162,1.26663,0.0468004,1.40625,1.12594,0.599101,1.24895,100.353,0.000205508,0.000250009,0.0148091,0.0133369,2.4789,0.01696,0.0197952,1,13
04-1-087263,43.213,281.03,43.2121,281.043,3.53498,0.180753,3.85517,2.57714,0.74372,1.49591,95.68,0.000258669,0.000474418,0.0176638,0.0266563,0.750721,0.0067975,0.0169228,0.702462,25
04-1-087264,43.2303,280.965,43.2303,280.964,2.98859,0.196443,3.36078,2.49853,0.668804,1.3451,79.6074,0.000741371,0.000966352,0.0541956,0.0539016,2.82856,0.0222585,0.0362292,0.874072,29
04-1-087265,42.9627,280.855,42.9627,280.855,1.17801,0.0355884,1.25253,1.09694,0.482708,1.14184,85.6869,0.000241767,0.000318327,0.0179619,0.017837,5.31464,0.0344497,0.0247561,0.830238,13
04-1-087268,43.2127,281.201,43.2127,281.201,1.12572,0.0351444,1.17957,1.06418,0.431364,1.10843,69.9101,0.000356383,0.000458997,0.0244366,0.0243664,11.2246,0.0582623,0.0342259,1,12
04-1-087269,43.2571,281.201,43.2574,281.202,1.13781,0.0135302,1.15479,1.07085,0.374304,1.07839,122.015,0.00024585,0.000566358,0.0137688,0.0335319,9.21614,0.0769755,0.0361333,0.682542,9
04-1-087271,43.1445,282.31,43.1444,282.31,1.80632,0.0404158,1.87816,1.72245,0.398672,1.0904,75.7913,0.000247544,0.000339417,0.0181701,0.0189692,5.43137,0.0309249,0.0159839,1,16
04-1-087272,42.8808,282.734,42.8809,282.733,1.28812,0.0328979,1.38269,1.19703,0.500517,1.1551,105.02,0.000192522,0.000230907,0.01427,0.0124914,3.37588,0.0219773,0.0169532,1,14
04-1-087279,43.272,282.671,43.272,282.671,1.01,0.0264803,1.06153,0.953886,0.438772,1.11284,106.984,0.000402143,0.000531197,0.0299648,0.0281039,12.7185,0.0750899,0.0454071,1,12
04-1-087282,43.2134,283.119,43.2134,283.119,1.26312,0.0162594,1.2838,1.24098,0.25612,1.03451,174.467,0.000185883,0.000261799,0.0143135,0.0139005,15.2605,0.0576587,0.0163496,1,15
04-1-087286,43.5457,282.419,43.5456,282.419,1.13697,0.0215992,1.17927,1.09449,0.372321,1.07747,154.24,0.00020247,0.000340421,0.0163448,0.0147004,10.3095,0.044652,0.0207954,0.820918,13
